Week_Start,Week_Date,Campaign_Name,Market,Channel,Spend_USD,Impressions,Reach,Conversions,Exposed_Rate,Control_Rate,pval,is_significant,Relative_Lift,abs_lift_pct,lifted_users,cost_per_lifted_user
2023-08-14,2023-08-14,BackToSchool_23,SA,Social,12054,639969,247821,1423,0.2990851513,0.1496212121,1.4198763785347352e-34,True,99.89488593,0.1494639392,37040.302876483205,0.32542930440379997
2023-08-14,2023-08-14,BackToSchool_23,SA,Display,10117,2943237,630204,298,0.1775423729,0.1499162479,0.03758235839720041,True,18.42770571,0.027626125,17410.0944795,0.5810996609991143
2023-08-14,2023-08-14,BackToSchool_23,SA,Search,12297,167291,143777,3618,,,,,,,,
2023-08-14,2023-08-14,BackToSchool_23,EG,YouTube,11011,979721,334553,1497,0.3034188034,0.1498371336,5.807721924761356e-24,True,102.499071,0.1535816698,51381.208376599396,0.2143001371103361
2023-08-14,2023-08-14,BackToSchool_23,EG,Social,10433,730497,300593,1294,0.2764084507,0.1498101484,1.0063523816789898e-31,True,84.50582527,0.12659830229999997,38054.56348326389,0.2741589718822647
2023-08-14,2023-08-14,BackToSchool_23,EG,Display,8799,2221716,519283,272,0.183776023,0.1498443753,0.007028332554516373,True,22.64459219,0.03393164770000001,17620.127812599105,0.4993720870576409
2023-08-14,2023-08-14,BackToSchool_23,EG,Search,10264,139790,119619,3319,,,,,,,,
2023-08-21,2023-08-21,BackToSchool_23,UK,YouTube,21839,1127990,419688,755,0.2699637024,0.1496710526,2.4036497529690978e-20,True,80.37135279,0.12029264980000001,50485.381609262404,0.4325806660039837
2023-08-21,2023-08-21,BackToSchool_23,UK,Social,13830,821850,368981,422,0.2493150685,0.1496158512,8.952884416455271e-15,True,66.63680118,0.09969921729999998,36787.116898571294,0.37594683046599714
2023-08-21,2023-08-21,BackToSchool_23,UK,Display,15006,3110857,696053,131,0.159495549,0.1499138426,0.4644649283815522,False,6.39147538,0.009581706399999973,6669.375484839181,2.2499857796448297
2023-08-21,2023-08-21,BackToSchool_23,UK,Search,13446,172356,150648,1135,,,,,,,,
2023-08-21,2023-08-21,BackToSchool_23,DE,YouTube,16527,892009,342184,554,0.2713920817,0.1498211091,2.827218807115816e-20,True,81.14408799,0.12157097260000002,41599.64168815841,0.3972870757851867
2023-08-21,2023-08-21,BackToSchool_23,DE,Social,16965,1302609,451912,563,0.2407407407,0.149845747,7.835347812833812e-11,True,60.65904139,0.09089499370000001,41076.538392954404,0.41300948579712593
2023-08-21,2023-08-21,BackToSchool_23,DE,Display,8116,1751451,397093,68,0.1605424322,0.1497496586,0.31851585655716685,False,7.207210801,0.0107927736,4285.7348471447995,1.8937242478747751
2023-08-21,2023-08-21,BackToSchool_23,DE,Search,10617,129902,111499,958,,,,,,,,
2023-08-21,2023-08-21,BackToSchool_23,SA,YouTube,13093,1176807,438091,1810,0.3041589075,0.1495911496,1.376415842994508e-29,True,103.3268067,0.15456775790000002,67714.74362616891,0.1933552325366865
2023-08-21,2023-08-21,BackToSchool_23,SA,Social,11211,971071,433939,1458,0.2990851513,0.1496212121,1.4198763785347352e-34,True,99.89488593,0.1494639392,64858.2323125088,0.17285392463337002
2023-08-21,2023-08-21,BackToSchool_23,SA,Display,10010,2874670,520823,328,0.1775423729,0.1499162479,0.03758235839720041,True,18.42770571,0.027626125,14388.321300875,0.6957031185695901
2023-08-21,2023-08-21,BackToSchool_23,SA,Search,12067,164149,146402,4024,,,,,,,,
2023-08-21,2023-08-21,BackToSchool_23,EG,YouTube,8953,686726,278574,1094,0.3034188034,0.1498371336,5.807721924761356e-24,True,102.499071,0.1535816698,42783.8600828652,0.20926115555397604
2023-08-21,2023-08-21,BackToSchool_23,EG,Social,16519,1145171,538794,1992,0.2764084507,0.1498101484,1.0063523816789898e-31,True,84.50582527,0.12659830229999997,68210.40568942619,0.24217712580707806
2023-08-21,2023-08-21,BackToSchool_23,EG,Display,5740,1314445,266661,176,0.183776023,0.1498443753,0.007028332554516373,True,22.64459219,0.03393164770000001,9048.247107329704,0.6343770160023817
2023-08-21,2023-08-21,BackToSchool_23,EG,Search,11159,165984,149735,3521,,,,,,,,
2023-08-28,2023-08-28,BackToSchool_23,UK,YouTube,15514,994450,398445,553,0.2699637024,0.1496710526,2.4036497529690978e-20,True,80.37135279,0.12029264980000001,47930.004849561,0.32368033445216926
2023-08-28,2023-08-28,BackToSchool_23,UK,Social,23419,1944361,904072,777,0.2493150685,0.1496158512,8.952884416455271e-15,True,66.63680118,0.09969921729999998,90135.27078284558,0.25982059849158484
2023-08-28,2023-08-28,BackToSchool_23,UK,Display,8263,2335939,431489,73,0.159495549,0.1499138426,0.4644649283815522,False,6.39147538,0.009581706399999973,4134.400912829588,1.9985966949549636
2023-08-28,2023-08-28,BackToSchool_23,UK,Search,13829,145000,125531,1074,,,,,,,,
2023-08-28,2023-08-28,BackToSchool_23,DE,YouTube,24962,1520000,702410,864,0.2713920817,0.1498211091,2.827218807115816e-20,True,81.14408799,0.12157097260000002,85392.66686396602,0.2923201829469207
2023-08-28,2023-08-28,BackToSchool_23,DE,Social,17894,950249,350722,594,0.2407407407,0.149845747,7.835347812833812e-11,True,60.65904139,0.09089499370000001,31878.873980451404,0.5613121721605621
2023-08-28,2023-08-28,BackToSchool_23,DE,Display,11851,2637506,461195,108,0.1605424322,0.1497496586,0.31851585655716685,False,7.207210801,0.0107927736,4977.573220452,2.380879090096809
2023-08-28,2023-08-28,BackToSchool_23,DE,Search,22739,329575,297619,1792,,,,,,,,
2023-08-28,2023-08-28,BackToSchool_23,SA,YouTube,12889,880736,396710,1771,0.3041589075,0.1495911496,1.376415842994508e-29,True,103.3268067,0.15456775790000002,61318.57523650901,0.2101973170493026
2023-08-28,2023-08-28,BackToSchool_23,SA,Social,9981,575012,253881,1184,0.2990851513,0.1496212121,1.4198763785347352e-34,True,99.89488593,0.1494639392,37946.0543480352,0.26303129986732876
2023-08-28,2023-08-28,BackToSchool_23,SA,Display,8819,2518883,491072,271,0.1775423729,0.1499162479,0.03758235839720041,True,18.42770571,0.027626125,13566.416456,0.6500611291568918
2023-08-28,2023-08-28,BackToSchool_23,SA,Search,18071,224034,202585,5485,,,,,,,,
2023-08-28,2023-08-28,BackToSchool_23,EG,YouTube,13477,993949,494186,1611,0.3034188034,0.1498371336,5.807721924761356e-24,True,102.499071,0.1535816698,75897.9110717828,0.1775674693767752
2023-08-28,2023-08-28,BackToSchool_23,EG,Social,13406,1139585,392482,1597,0.2764084507,0.1498101484,1.0063523816789898e-31,True,84.50582527,0.12659830229999997,49687.554883308585,0.26980599128864446
2023-08-28,2023-08-28,BackToSchool_23,EG,Display,11221,2933767,724057,346,0.183776023,0.1498443753,0.007028332554516373,True,22.64459219,0.03393164770000001,24568.447038718907,0.4567240242053617
2023-08-28,2023-08-28,BackToSchool_23,EG,Search,8036,80545,68367,2389,,,,,,,,
2023-09-04,2023-09-04,BackToSchool_23,UK,YouTube,27704,1401035,559892,996,0.2699637024,0.1496710526,2.4036497529690978e-20,True,80.37135279,0.12029264980000001,67350.89228182161,0.41133827721355176
2023-09-04,2023-09-04,BackToSchool_23,UK,Social,13008,1063276,474940,432,0.2493150685,0.1496158512,8.952884416455271e-15,True,66.63680118,0.09969921729999998,47351.14626446199,0.27471351859886806
2023-09-04,2023-09-04,BackToSchool_23,UK,Display,11697,3215865,587711,99,0.159495549,0.1499138426,0.4644649283815522,False,6.39147538,0.009581706399999973,5631.274250050384,2.0771497676383537
2023-09-04,2023-09-04,BackToSchool_23,UK,Search,21161,215861,182568,1853,,,,,,,,
2023-09-04,2023-09-04,BackToSchool_23,DE,YouTube,16397,843345,292036,570,0.2713920817,0.1498211091,2.827218807115816e-20,True,81.14408799,0.12157097260000002,35503.100554213604,0.46184698643324434
2023-09-04,2023-09-04,BackToSchool_23,DE,Social,18882,1297966,547040,624,0.2407407407,0.149845747,7.835347812833812e-11,True,60.65904139,0.09089499370000001,49723.19735364801,0.37974227332375476
2023-09-04,2023-09-04,BackToSchool_23,DE,Display,11197,2507705,610169,88,0.1605424322,0.1497496586,0.31851585655716685,False,7.207210801,0.0107927736,6585.4158747384,1.7002722702679414
2023-09-04,2023-09-04,BackToSchool_23,DE,Search,11611,130896,114893,995,,,,,,,,
2023-09-04,2023-09-04,BackToSchool_23,SA,YouTube,9217,528806,224704,1095,0.3041589075,0.1495911496,1.376415842994508e-29,True,103.3268067,0.15456775790000002,34731.99347116161,0.26537492032102866
2023-09-04,2023-09-04,BackToSchool_23,SA,Social,8074,564003,276660,1120,0.2990851513,0.1496212121,1.4198763785347352e-34,True,99.89488593,0.1494639392,41350.693419072,0.1952567014577817
2023-09-04,2023-09-04,BackToSchool_23,SA,Display,4473,1006494,233055,147,0.1775423729,0.1499162479,0.03758235839720041,True,18.42770571,0.027626125,6438.406561875,0.6947371150009154
2023-09-04,2023-09-04,BackToSchool_23,SA,Search,8752,125931,112017,2602,,,,,,,,
2023-09-04,2023-09-04,BackToSchool_23,EG,YouTube,9928,603828,209428,1206,0.3034188034,0.1498371336,5.807721924761356e-24,True,102.499071,0.1535816698,32164.301942874397,0.30866517848367064
2023-09-04,2023-09-04,BackToSchool_23,EG,Social,15505,797426,307897,1778,0.2764084507,0.1498101484,1.0063523816789898e-31,True,84.50582527,0.12659830229999997,38979.23748326309,0.3977758673872864
2023-09-04,2023-09-04,BackToSchool_23,EG,Display,9462,2718839,509132,293,0.183776023,0.1498443753,0.007028332554516373,True,22.64459219,0.03393164770000001,17275.687656796406,0.5477061282870304
2023-09-04,2023-09-04,BackToSchool_23,EG,Search,7624,97332,87933,2303,,,,,,,,
2023-09-11,2023-09-11,BackToSchool_23,UK,YouTube,11001,739608,334635,334,0.2699637024,0.1496710526,2.4036497529690978e-20,True,80.37135279,0.12029264980000001,40254.130865823005,0.273288722508233
2023-09-11,2023-09-11,BackToSchool_23,UK,Social,26919,1715322,603269,966,0.2493150685,0.1496158512,8.952884416455271e-15,True,66.63680118,0.09969921729999998,60145.44712135369,0.44756504919958995
2023-09-11,2023-09-11,BackToSchool_23,UK,Display,7460,2220558,388431,62,0.159495549,0.1499138426,0.4644649283815522,False,6.39147538,0.009581706399999973,3721.8317986583893,2.0043893447009373
2023-09-11,2023-09-11,BackToSchool_23,UK,Search,13172,182522,152597,1085,,,,,,,,
2023-09-11,2023-09-11,BackToSchool_23,DE,YouTube,23274,1480873,739755,749,0.2713920817,0.1498211091,2.827218807115816e-20,True,81.14408799,0.12157097260000002,89932.73483571301,0.2587934197988796
2023-09-11,2023-09-11,BackToSchool_23,DE,Social,15958,1089029,492405,551,0.2407407407,0.149845747,7.835347812833812e-11,True,60.65904139,0.09089499370000001,44757.14937284851,0.35654638920504544
2023-09-11,2023-09-11,BackToSchool_23,DE,Display,13493,2824945,493765,103,0.1605424322,0.1497496586,0.31851585655716685,False,7.207210801,0.0107927736,5329.0938566039995,2.5319501519529446
2023-09-11,2023-09-11,BackToSchool_23,DE,Search,17056,233838,205706,1294,,,,,,,,
2023-09-11,2023-09-11,BackToSchool_23,SA,YouTube,13591,944566,385750,1777,0.3041589075,0.1495911496,1.376415842994508e-29,True,103.3268067,0.15456775790000002,59624.512609925005,0.22794316305635784
2023-09-11,2023-09-11,BackToSchool_23,SA,Social,10307,609798,214289,1212,0.2990851513,0.1496212121,1.4198763785347352e-34,True,99.89488593,0.1494639392,32028.4780672288,0.32180736088568673
2023-09-11,2023-09-11,BackToSchool_23,SA,Display,8070,2164523,464704,248,0.1775423729,0.1499162479,0.03758235839720041,True,18.42770571,0.027626125,12837.970792,0.6286040162226286
2023-09-11,2023-09-11,BackToSchool_23,SA,Search,15474,192003,167376,4732,,,,,,,,
2023-09-11,2023-09-11,BackToSchool_23,EG,YouTube,10632,620164,240244,1459,0.3034188034,0.1498371336,5.807721924761356e-24,True,102.499071,0.1535816698,36897.0746794312,0.2881529251945537
2023-09-11,2023-09-11,BackToSchool_23,EG,Social,8657,571288,257455,1005,0.2764084507,0.1498101484,1.0063523816789898e-31,True,84.50582527,0.12659830229999997,32593.36591864649,0.2656061979486254
2023-09-11,2023-09-11,BackToSchool_23,EG,Display,9223,2573605,532871,296,0.183776023,0.1498443753,0.007028332554516373,True,22.64459219,0.03393164770000001,18081.191041546706,0.5100880787558475
2023-09-11,2023-09-11,BackToSchool_23,EG,Search,17178,176814,151244,4968,,,,,,,,
2023-09-18,2023-09-18,BackToSchool_23,UK,YouTube,15807,802630,336142,554,0.2699637024,0.1496710526,2.4036497529690978e-20,True,80.37135279,0.12029264980000001,40435.411889071605,0.39091972262738656
2023-09-18,2023-09-18,BackToSchool_23,UK,Social,12570,762544,337943,407,0.2493150685,0.1496158512,8.952884416455271e-15,True,66.63680118,0.09969921729999998,33692.65259201389,0.3730783726710626
2023-09-18,2023-09-18,BackToSchool_23,UK,Display,12233,2750720,676175,103,0.159495549,0.1499138426,0.4644649283815522,False,6.39147538,0.009581706399999973,6478.910325019981,1.8881261487381789
2023-09-18,2023-09-18,BackToSchool_23,UK,Search,21546,281052,234427,1748,,,,,,,,
2023-09-18,2023-09-18,BackToSchool_23,DE,YouTube,11827,847310,340378,368,0.2713920817,0.1498211091,2.827218807115816e-20,True,81.14408799,0.12157097260000002,41380.08451164281,0.28581381936695477
2023-09-18,2023-09-18,BackToSchool_23,DE,Social,12459,797171,381866,378,0.2407407407,0.149845747,7.835347812833812e-11,True,60.65904139,0.09089499370000001,34709.707664244204,0.3589485719821977
2023-09-18,2023-09-18,BackToSchool_23,DE,Display,7860,2322761,564457,67,0.1605424322,0.1497496586,0.31851585655716685,False,7.207210801,0.0107927736,6092.0566079352,1.290204688801146
2023-09-18,2023-09-18,BackToSchool_23,DE,Search,19671,205812,172443,1526,,,,,,,,
2023-09-18,2023-09-18,BackToSchool_23,SA,YouTube,9064,705167,241854,1147,0.3041589075,0.1495911496,1.376415842994508e-29,True,103.3268067,0.15456775790000002,37382.830519146606,0.24246425094423046
2023-09-18,2023-09-18,BackToSchool_23,SA,Social,15576,1156411,529023,1960,0.2990851513,0.1496212121,1.4198763785347352e-34,True,99.89488593,0.1494639392,79069.8615074016,0.19699035388524055
2023-09-18,2023-09-18,BackToSchool_23,SA,Display,4828,973512,195710,163,0.1775423729,0.1499162479,0.03758235839720041,True,18.42770571,0.027626125,5406.70892375,0.8929646607739671
2023-09-18,2023-09-18,BackToSchool_23,SA,Search,8986,134026,120672,2603,,,,,,,,
2023-09-18,2023-09-18,BackToSchool_23,EG,YouTube,13177,826183,383173,1618,0.3034188034,0.1498371336,5.807721924761356e-24,True,102.499071,0.1535816698,58848.34916227539,0.22391452245608764
2023-09-18,2023-09-18,BackToSchool_23,EG,Social,13719,1069304,375435,1667,0.2764084507,0.1498101484,1.0063523816789898e-31,True,84.50582527,0.12659830229999997,47529.433624000485,0.2886421939829817
2023-09-18,2023-09-18,BackToSchool_23,EG,Display,9508,2221944,451259,301,0.183776023,0.1498443753,0.007028332554516373,True,22.64459219,0.03393164770000001,15311.961409454305,0.6209524531670597
2023-09-18,2023-09-18,BackToSchool_23,EG,Search,17676,193561,168996,5806,,,,,,,,
2023-09-25,2023-09-25,BackToSchool_23,UK,YouTube,17232,1426082,617711,525,0.2699637024,0.1496710526,2.4036497529690978e-20,True,80.37135279,0.12029264980000001,74306.09300060781,0.2319056123682757
2023-09-25,2023-09-25,BackToSchool_23,UK,Social,13869,696653,282537,466,0.2493150685,0.1496158512,8.952884416455271e-15,True,66.63680118,0.09969921729999998,28168.717758290095,0.4923546793647834
2023-09-25,2023-09-25,BackToSchool_23,UK,Display,11206,2329725,487279,90,0.159495549,0.1499138426,0.4644649283815522,False,6.39147538,0.009581706399999973,4668.964312885587,2.4001040164460568
2023-09-25,2023-09-25,BackToSchool_23,UK,Search,11968,143584,129322,1045,,,,,,,,
2023-09-25,2023-09-25,BackToSchool_23,DE,YouTube,22394,1374611,554665,737,0.2713920817,0.1498211091,2.827218807115816e-20,True,81.14408799,0.12157097260000002,67431.16351717901,0.3321016401310474
2023-09-25,2023-09-25,BackToSchool_23,DE,Social,13564,923814,434085,458,0.2407407407,0.149845747,7.835347812833812e-11,True,60.65904139,0.09089499370000001,39456.15334026451,0.34377400865781077
2023-09-25,2023-09-25,BackToSchool_23,DE,Display,13102,2845731,622093,101,0.1605424322,0.1497496586,0.31851585655716685,False,7.207210801,0.0107927736,6714.1089071448,1.951413088646439
2023-09-25,2023-09-25,BackToSchool_23,DE,Search,15720,176930,150760,1299,,,,,,,,
2023-09-25,2023-09-25,BackToSchool_23,SA,YouTube,14853,878663,382149,1857,0.3041589075,0.1495911496,1.376415842994508e-29,True,103.3268067,0.15456775790000002,59067.91411372711,0.2514563146990869
2023-09-25,2023-09-25,BackToSchool_23,SA,Social,9579,641903,218809,1106,0.2990851513,0.1496212121,1.4198763785347352e-34,True,99.89488593,0.1494639392,32704.0550724128,0.29289945784369337
2023-09-25,2023-09-25,BackToSchool_23,SA,Display,7047,1776090,343594,241,0.1775423729,0.1499162479,0.03758235839720041,True,18.42770571,0.027626125,9492.170793250001,0.7424013066654056
2023-09-25,2023-09-25,BackToSchool_23,SA,Search,13133,165978,147987,4483,,,,,,,,
2023-09-25,2023-09-25,BackToSchool_23,EG,YouTube,15038,1254858,581130,1844,0.3034188034,0.1498371336,5.807721924761356e-24,True,102.499071,0.1535816698,89250.915770874,0.16849126835410552
2023-09-25,2023-09-25,BackToSchool_23,EG,Social,10573,743755,270912,1414,0.2764084507,0.1498101484,1.0063523816789898e-31,True,84.50582527,0.12659830229999997,34296.99927269759,0.3082776984637465
2023-09-25,2023-09-25,BackToSchool_23,EG,Display,10172,2272991,504939,311,0.183776023,0.1498443753,0.007028332554516373,True,22.64459219,0.03393164770000001,17133.412257990305,0.5936937632056455
2023-09-25,2023-09-25,BackToSchool_23,EG,Search,12354,136600,116573,3863,,,,,,,,
2023-10-02,2023-10-02,BackToSchool_23,UK,YouTube,17744,1150950,405398,610,0.2699637024,0.1496710526,2.4036497529690978e-20,True,80.37135279,0.12029264980000001,48766.3996436204,0.3638570845842884
2023-10-02,2023-10-02,BackToSchool_23,UK,Social,22647,1214077,443879,816,0.2493150685,0.1496158512,8.952884416455271e-15,True,66.63680118,0.09969921729999998,44254.38887590669,0.5117458533548895
2023-10-02,2023-10-02,BackToSchool_23,UK,Display,12280,3553491,815284,107,0.159495549,0.1499138426,0.4644649283815522,False,6.39147538,0.009581706399999973,7811.811920617578,1.5719784506830754
2023-10-02,2023-10-02,BackToSchool_23,UK,Search,20731,230976,202479,1709,,,,,,,,
2023-10-02,2023-10-02,BackToSchool_23,DE,YouTube,19263,1484350,593076,605,0.2713920817,0.1498211091,2.827218807115816e-20,True,81.14408799,0.12157097260000002,72100.82614571761,0.26716753509965313
2023-10-02,2023-10-02,BackToSchool_23,DE,Social,20340,1110787,493806,747,0.2407407407,0.149845747,7.835347812833812e-11,True,60.65904139,0.09089499370000001,44884.4932590222,0.453163186729561
2023-10-02,2023-10-02,BackToSchool_23,DE,Display,6844,1964093,389258,62,0.1605424322,0.1497496586,0.31851585655716685,False,7.207210801,0.0107927736,4201.1734659888,1.6290686531766851
2023-10-02,2023-10-02,BackToSchool_23,DE,Search,25524,374820,326413,2275,,,,,,,,
2023-10-02,2023-10-02,BackToSchool_23,SA,YouTube,10617,805095,283289,1234,0.3041589075,0.1495911496,1.376415842994508e-29,True,103.3268067,0.15456775790000002,43787.34556773311,0.24246731246992206
2023-10-02,2023-10-02,BackToSchool_23,SA,Social,8938,478391,220844,1093,0.2990851513,0.1496212121,1.4198763785347352e-34,True,99.89488593,0.1494639392,33008.214188684804,0.2707810834269229
2023-10-02,2023-10-02,BackToSchool_23,SA,Display,4540,1125054,208866,149,0.1775423729,0.1499162479,0.03758235839720041,True,18.42770571,0.027626125,5770.15822425,0.7868068471536767
2023-10-02,2023-10-02,BackToSchool_23,SA,Search,12313,129843,111093,3726,,,,,,,,
2023-10-02,2023-10-02,BackToSchool_23,EG,YouTube,15596,823216,402441,2092,0.3034188034,0.1498371336,5.807721924761356e-24,True,102.499071,0.1535816698,61807.560775981794,0.252331588630829
2023-10-02,2023-10-02,BackToSchool_23,EG,Social,15303,1027167,398180,1927,0.2764084507,0.1498101484,1.0063523816789898e-31,True,84.50582527,0.12659830229999997,50408.91200981398,0.3035772721502241
2023-10-02,2023-10-02,BackToSchool_23,EG,Display,10610,2388655,412502,323,0.183776023,0.1498443753,0.007028332554516373,True,22.64459219,0.03393164770000001,13996.872539545404,0.7580264784167704
2023-10-02,2023-10-02,BackToSchool_23,EG,Search,15314,181585,163166,5077,,,,,,,,
2023-10-09,2023-10-09,Always_On,UK,YouTube,6064,420288,154595,187,,,,,,,,
2023-10-09,2023-10-09,Always_On,UK,Social,3228,270943,111972,119,,,,,,,,
2023-10-09,2023-10-09,Always_On,UK,Display,2468,634716,114784,19,,,,,,,,
2023-10-09,2023-10-09,Always_On,UK,Search,3741,53455,45207,315,,,,,,,,
2023-10-09,2023-10-09,Always_On,DE,YouTube,3875,303351,102121,141,,,,,,,,
2023-10-09,2023-10-09,Always_On,DE,Social,5716,412808,158310,189,,,,,,,,
2023-10-09,2023-10-09,Always_On,DE,Display,2321,600822,107733,19,,,,,,,,
2023-10-09,2023-10-09,Always_On,DE,Search,3751,51044,45334,303,,,,,,,,
2023-10-09,2023-10-09,Always_On,SA,YouTube,3103,168028,66351,368,,,,,,,,
2023-10-09,2023-10-09,Always_On,SA,Social,3586,204206,88566,480,,,,,,,,
2023-10-09,2023-10-09,Always_On,SA,Display,2529,654704,139504,84,,,,,,,,
2023-10-09,2023-10-09,Always_On,SA,Search,3249,44994,38794,1010,,,,,,,,
2023-10-09,2023-10-09,Always_On,EG,YouTube,3313,233440,95602,411,,,,,,,,
2023-10-09,2023-10-09,Always_On,EG,Social,5113,395763,189573,678,,,,,,,,
2023-10-09,2023-10-09,Always_On,EG,Display,3091,643294,113852,102,,,,,,,,
2023-10-09,2023-10-09,Always_On,EG,Search,3978,49104,43585,1180,,,,,,,,
2023-10-16,2023-10-16,Always_On,UK,YouTube,6097,421079,149555,194,,,,,,,,
2023-10-16,2023-10-16,Always_On,UK,Social,6136,380288,130194,187,,,,,,,,
2023-10-16,2023-10-16,Always_On,UK,Display,3619,1028407,185834,27,,,,,,,,
2023-10-16,2023-10-16,Always_On,UK,Search,6269,64167,55952,486,,,,,,,,
2023-10-16,2023-10-16,Always_On,DE,YouTube,7497,586175,273239,233,,,,,,,,
2023-10-16,2023-10-16,Always_On,DE,Social,6509,373164,157609,215,,,,,,,,
2023-10-16,2023-10-16,Always_On,DE,Display,3362,939695,176635,28,,,,,,,,
2023-10-16,2023-10-16,Always_On,DE,Search,7037,72137,62197,589,,,,,,,,
2023-10-16,2023-10-16,Always_On,SA,YouTube,3805,331918,132408,520,,,,,,,,
2023-10-16,2023-10-16,Always_On,SA,Social,2252,179230,59869,286,,,,,,,,
2023-10-16,2023-10-16,Always_On,SA,Display,1814,515465,89563,61,,,,,,,,
2023-10-16,2023-10-16,Always_On,SA,Search,3106,41381,35747,913,,,,,,,,
2023-10-16,2023-10-16,Always_On,EG,YouTube,4780,276823,96371,547,,,,,,,,
2023-10-16,2023-10-16,Always_On,EG,Social,2611,179806,71072,309,,,,,,,,
2023-10-16,2023-10-16,Always_On,EG,Display,1513,351074,81989,47,,,,,,,,
2023-10-16,2023-10-16,Always_On,EG,Search,5265,69369,60636,1646,,,,,,,,
2023-10-23,2023-10-23,Always_On,UK,YouTube,4761,287322,126825,156,,,,,,,,
2023-10-23,2023-10-23,Always_On,UK,Social,6553,440272,152124,218,,,,,,,,
2023-10-23,2023-10-23,Always_On,UK,Display,3843,926181,195411,31,,,,,,,,
2023-10-23,2023-10-23,Always_On,UK,Search,4579,50449,42305,365,,,,,,,,
2023-10-23,2023-10-23,Always_On,DE,YouTube,4265,278440,137407,135,,,,,,,,
2023-10-23,2023-10-23,Always_On,DE,Social,6340,331157,133327,205,,,,,,,,
2023-10-23,2023-10-23,Always_On,DE,Display,3813,909313,218551,34,,,,,,,,
2023-10-23,2023-10-23,Always_On,DE,Search,4362,65096,54999,340,,,,,,,,
2023-10-23,2023-10-23,Always_On,SA,YouTube,5253,360464,123091,676,,,,,,,,
2023-10-23,2023-10-23,Always_On,SA,Social,4053,268660,119789,537,,,,,,,,
2023-10-23,2023-10-23,Always_On,SA,Display,1346,320549,70287,38,,,,,,,,
2023-10-23,2023-10-23,Always_On,SA,Search,2770,27971,25380,812,,,,,,,,
2023-10-23,2023-10-23,Always_On,EG,YouTube,4110,269285,111142,566,,,,,,,,
2023-10-23,2023-10-23,Always_On,EG,Social,3656,267701,132872,442,,,,,,,,
2023-10-23,2023-10-23,Always_On,EG,Display,2986,771990,160768,85,,,,,,,,
2023-10-23,2023-10-23,Always_On,EG,Search,3924,47965,42564,1288,,,,,,,,
2023-10-30,2023-10-30,Always_On,UK,YouTube,4885,436497,215837,148,,,,,,,,
2023-10-30,2023-10-30,Always_On,UK,Social,6975,358468,123082,229,,,,,,,,
2023-10-30,2023-10-30,Always_On,UK,Display,3330,691820,131156,25,,,,,,,,
2023-10-30,2023-10-30,Always_On,UK,Search,6739,79274,68658,599,,,,,,,,
2023-10-30,2023-10-30,Always_On,DE,YouTube,3559,315214,122919,110,,,,,,,,
2023-10-30,2023-10-30,Always_On,DE,Social,3444,173665,70584,108,,,,,,,,
2023-10-30,2023-10-30,Always_On,DE,Display,2614,760329,157706,23,,,,,,,,
2023-10-30,2023-10-30,Always_On,DE,Search,6215,63427,53777,483,,,,,,,,
2023-10-30,2023-10-30,Always_On,SA,YouTube,2309,135166,56298,314,,,,,,,,
2023-10-30,2023-10-30,Always_On,SA,Social,3954,322605,119514,468,,,,,,,,
2023-10-30,2023-10-30,Always_On,SA,Display,1414,344702,78220,46,,,,,,,,
2023-10-30,2023-10-30,Always_On,SA,Search,4114,45414,39693,1289,,,,,,,,
2023-10-30,2023-10-30,Always_On,EG,YouTube,4559,321705,109097,563,,,,,,,,
2023-10-30,2023-10-30,Always_On,EG,Social,3736,243779,88022,452,,,,,,,,
2023-10-30,2023-10-30,Always_On,EG,Display,2584,742317,130392,89,,,,,,,,
2023-10-30,2023-10-30,Always_On,EG,Search,3034,44555,40264,966,,,,,,,,
2023-11-06,2023-11-06,Always_On,UK,YouTube,4673,359731,123957,155,,,,,,,,
2023-11-06,2023-11-06,Always_On,UK,Social,6564,507419,171115,211,,,,,,,,
2023-11-06,2023-11-06,Always_On,UK,Display,3986,1105899,200869,31,,,,,,,,
2023-11-06,2023-11-06,Always_On,UK,Search,3062,36320,31733,274,,,,,,,,
2023-11-06,2023-11-06,Always_On,DE,YouTube,5361,398018,194699,186,,,,,,,,
2023-11-06,2023-11-06,Always_On,DE,Social,6557,509738,253696,224,,,,,,,,
2023-11-06,2023-11-06,Always_On,DE,Display,2180,437418,75951,17,,,,,,,,
2023-11-06,2023-11-06,Always_On,DE,Search,5385,62470,52486,451,,,,,,,,
2023-11-06,2023-11-06,Always_On,SA,YouTube,4467,376826,142376,527,,,,,,,,
2023-11-06,2023-11-06,Always_On,SA,Social,4722,329190,127027,568,,,,,,,,
2023-11-06,2023-11-06,Always_On,SA,Display,2063,514778,111819,70,,,,,,,,
2023-11-06,2023-11-06,Always_On,SA,Search,4245,42569,38560,1357,,,,,,,,
2023-11-06,2023-11-06,Always_On,EG,YouTube,4103,237956,97557,467,,,,,,,,
2023-11-06,2023-11-06,Always_On,EG,Social,2325,116809,46098,264,,,,,,,,
2023-11-06,2023-11-06,Always_On,EG,Display,1564,393277,67743,51,,,,,,,,
2023-11-06,2023-11-06,Always_On,EG,Search,4038,45624,41372,1282,,,,,,,,
2023-11-13,2023-11-13,Always_On,UK,YouTube,6114,512971,256146,200,,,,,,,,
