Week_Start,Week_Date,Campaign_Name,Market,Channel,Spend_USD,Impressions,Reach,Conversions
2023-11-13,2023-11-13,Always_On,SA,Search,4018,48387,43006,1233
2023-11-13,2023-11-13,Always_On,EG,YouTube,4530,319999,155624,615
2023-11-13,2023-11-13,Always_On,EG,Social,2904,217716,84475,346
2023-11-13,2023-11-13,Always_On,EG,Display,2172,442871,84314,71
2023-11-13,2023-11-13,Always_On,EG,Search,2947,38031,33008,1001
2023-11-20,2023-11-20,Always_On,UK,YouTube,4258,322675,125762,142
2023-11-20,2023-11-20,Always_On,UK,Social,6140,500238,216803,213
2023-11-20,2023-11-20,Always_On,UK,Display,3285,920797,155249,30
2023-11-20,2023-11-20,Always_On,UK,Search,7387,76247,63644,627
2023-11-20,2023-11-20,Always_On,DE,YouTube,4566,378655,144451,162
2023-11-20,2023-11-20,Always_On,DE,Social,4135,299698,108141,152
2023-11-20,2023-11-20,Always_On,DE,Display,3465,819367,155496,29
2023-11-20,2023-11-20,Always_On,DE,Search,6413,83375,75584,558
2023-11-20,2023-11-20,Always_On,SA,YouTube,3541,250422,120460,437
2023-11-20,2023-11-20,Always_On,SA,Social,4976,382304,136153,675
2023-11-20,2023-11-20,Always_On,SA,Display,2975,708819,145158,92
2023-11-20,2023-11-20,Always_On,SA,Search,2819,37283,32305,825
2023-11-20,2023-11-20,Always_On,EG,YouTube,3965,344985,143438,464
2023-11-20,2023-11-20,Always_On,EG,Social,2387,208247,72922,279
2023-11-20,2023-11-20,Always_On,EG,Display,2118,604160,113751,70
2023-11-20,2023-11-20,Always_On,EG,Search,3230,32734,29201,969
2023-11-27,2023-11-27,Always_On,UK,YouTube,7936,593486,238671,284
2023-11-27,2023-11-27,Always_On,UK,Social,6088,376918,137570,219
2023-11-27,2023-11-27,Always_On,UK,Display,2514,598492,125969,22
2023-11-27,2023-11-27,Always_On,UK,Search,4934,52179,45879,428
2023-11-27,2023-11-27,Always_On,DE,YouTube,4572,336011,164351,166
2023-11-27,2023-11-27,Always_On,DE,Social,6973,384536,137288,216
2023-11-27,2023-11-27,Always_On,DE,Display,4177,876155,171463,35
2023-11-27,2023-11-27,Always_On,DE,Search,6397,80665,69423,576
2023-11-27,2023-11-27,Always_On,SA,YouTube,2691,225613,78858,338
2023-11-27,2023-11-27,Always_On,SA,Social,3323,297330,126498,430
2023-11-27,2023-11-27,Always_On,SA,Display,2254,667799,123522,76
2023-11-27,2023-11-27,Always_On,SA,Search,4447,58707,52867,1506
2023-11-27,2023-11-27,Always_On,EG,YouTube,4778,368351,135509,610
2023-11-27,2023-11-27,Always_On,EG,Social,3409,219257,104838,387
2023-11-27,2023-11-27,Always_On,EG,Display,2567,516394,94574,73
2023-11-27,2023-11-27,Always_On,EG,Search,4623,52434,43802,1429
2023-12-04,2023-12-04,Always_On,UK,YouTube,4353,383090,136572,140
2023-12-04,2023-12-04,Always_On,UK,Social,3522,243317,91919,107
2023-12-04,2023-12-04,Always_On,UK,Display,3164,660062,149926,25
2023-12-04,2023-12-04,Always_On,UK,Search,3507,37459,31694,302
2023-12-04,2023-12-04,Always_On,DE,YouTube,4996,251534,100939,173
2023-12-04,2023-12-04,Always_On,DE,Social,3738,235911,83921,118
2023-12-04,2023-12-04,Always_On,DE,Display,4349,1040554,180296,40
2023-12-04,2023-12-04,Always_On,DE,Search,4808,67657,57049,372
2023-12-04,2023-12-04,Always_On,SA,YouTube,3788,299754,124659,431
2023-12-04,2023-12-04,Always_On,SA,Social,4618,390017,154402,630
2023-12-04,2023-12-04,Always_On,SA,Display,1911,465175,84262,56
2023-12-04,2023-12-04,Always_On,SA,Search,2899,35481,31524,878
2023-12-04,2023-12-04,Always_On,EG,YouTube,3446,190434,75756,469
2023-12-04,2023-12-04,Always_On,EG,Social,4148,262260,114294,481
2023-12-04,2023-12-04,Always_On,EG,Display,1433,320333,76355,40
2023-12-04,2023-12-04,Always_On,EG,Search,4594,66918,57039,1401
2023-12-11,2023-12-11,Always_On,UK,YouTube,5262,375017,148220,168
2023-12-11,2023-12-11,Always_On,UK,Social,7269,429577,189073,240
2023-12-11,2023-12-11,Always_On,UK,Display,4658,1285082,279427,40
2023-12-11,2023-12-11,Always_On,UK,Search,4202,42637,37966,352
2023-12-11,2023-12-11,Always_On,DE,YouTube,7058,420666,145476,226
2023-12-11,2023-12-11,Always_On,DE,Social,6714,425501,196395,242
2023-12-11,2023-12-11,Always_On,DE,Display,3757,1009255,194517,31
2023-12-11,2023-12-11,Always_On,DE,Search,6302,72823,61519,525
2023-12-11,2023-12-11,Always_On,SA,YouTube,2150,176097,64619,295
2023-12-11,2023-12-11,Always_On,SA,Social,4130,242263,82570,563
2023-12-11,2023-12-11,Always_On,SA,Display,1406,302538,54048,41
2023-12-11,2023-12-11,Always_On,SA,Search,5123,53681,44798,1749
2023-12-11,2023-12-11,Always_On,EG,YouTube,3839,203458,72523,448
2023-12-11,2023-12-11,Always_On,EG,Social,2638,148663,54428,303
2023-12-11,2023-12-11,Always_On,EG,Display,2237,455040,84456,72
2023-12-11,2023-12-11,Always_On,EG,Search,4060,58708,50052,1294
2023-12-18,2023-12-18,Always_On,UK,YouTube,5533,377929,133016,197
2023-12-18,2023-12-18,Always_On,UK,Social,4543,381132,132017,148
2023-12-18,2023-12-18,Always_On,UK,Display,2347,606144,116956,19
2023-12-18,2023-12-18,Always_On,UK,Search,4806,63594,54612,373
2023-12-18,2023-12-18,Always_On,DE,YouTube,4528,403462,196675,145
2023-12-18,2023-12-18,Always_On,DE,Social,6794,442891,154322,221
2023-12-18,2023-12-18,Always_On,DE,Display,2314,593639,136372,18
2023-12-18,2023-12-18,Always_On,DE,Search,6079,80352,71814,467
2023-12-18,2023-12-18,Always_On,SA,YouTube,3961,236298,83078,549
2023-12-18,2023-12-18,Always_On,SA,Social,5275,414900,189737,622
2023-12-18,2023-12-18,Always_On,SA,Display,2411,495261,87920,71
2023-12-18,2023-12-18,Always_On,SA,Search,2591,33550,28508,884
2023-12-18,2023-12-18,Always_On,EG,YouTube,2067,125686,62066,270
2023-12-18,2023-12-18,Always_On,EG,Social,1937,105753,47258,254
2023-12-18,2023-12-18,Always_On,EG,Display,1564,449293,78490,49
2023-12-18,2023-12-18,Always_On,EG,Search,3811,48005,43053,1103
2023-12-25,2023-12-25,Always_On,UK,YouTube,4210,342320,142311,140
2023-12-25,2023-12-25,Always_On,UK,Social,7031,568224,268138,222
2023-12-25,2023-12-25,Always_On,UK,Display,3238,760137,132084,24
2023-12-25,2023-12-25,Always_On,UK,Search,4603,49248,43765,362
2023-12-25,2023-12-25,Always_On,DE,YouTube,7337,562962,248347,268
2023-12-25,2023-12-25,Always_On,DE,Social,3427,174595,80457,123
2023-12-25,2023-12-25,Always_On,DE,Display,3173,656502,129397,24
2023-12-25,2023-12-25,Always_On,DE,Search,4546,65309,58160,401
2023-12-25,2023-12-25,Always_On,SA,YouTube,3346,285029,105657,398
2023-12-25,2023-12-25,Always_On,SA,Social,4559,374334,148991,538
2023-12-25,2023-12-25,Always_On,SA,Display,2320,636677,158202,73
2023-12-25,2023-12-25,Always_On,SA,Search,4386,49404,41690,1459
2023-12-25,2023-12-25,Always_On,EG,YouTube,3873,293935,118805,462
2023-12-25,2023-12-25,Always_On,EG,Social,2452,129283,58253,279
2023-12-25,2023-12-25,Always_On,EG,Display,2503,607182,112637,76
2023-12-25,2023-12-25,Always_On,EG,Search,2441,36506,31364,776
2024-01-01,2024-01-01,Always_On,UK,YouTube,7101,437103,154478,259
2024-01-01,2024-01-01,Always_On,UK,Social,6134,511474,185534,194
2024-01-01,2024-01-01,Always_On,UK,Display,3024,632545,107655,27
2024-01-01,2024-01-01,Always_On,UK,Search,3862,56824,51510,294
2024-01-01,2024-01-01,Always_On,DE,YouTube,4974,263184,120274,154
2024-01-01,2024-01-01,Always_On,DE,Social,4321,298567,133981,144
2024-01-01,2024-01-01,Always_On,DE,Display,4050,1063921,197489,33
2024-01-01,2024-01-01,Always_On,DE,Search,7252,98032,81991,609
2024-01-01,2024-01-01,Always_On,SA,YouTube,4647,374316,152345,602
2024-01-01,2024-01-01,Always_On,SA,Social,2295,164495,79739,314
2024-01-01,2024-01-01,Always_On,SA,Display,1339,338436,61744,39
2024-01-01,2024-01-01,Always_On,SA,Search,5069,54213,45667,1474
2024-01-01,2024-01-01,Always_On,EG,YouTube,3464,246155,107393,465
2024-01-01,2024-01-01,Always_On,EG,Social,4522,403997,163907,601
2024-01-01,2024-01-01,Always_On,EG,Display,1256,365575,64673,38
2024-01-01,2024-01-01,Always_On,EG,Search,4152,48768,42046,1262
2024-01-08,2024-01-08,NewYear_24,UK,YouTube,22121,1538213,540531,762
2024-01-08,2024-01-08,NewYear_24,UK,Social,13543,893517,388772,479
2024-01-08,2024-01-08,NewYear_24,UK,Display,9475,2289636,445236,72
2024-01-08,2024-01-08,NewYear_24,UK,Search,10356,143033,126793,944
2024-01-08,2024-01-08,NewYear_24,DE,YouTube,17385,1200660,463329,597
2024-01-08,2024-01-08,NewYear_24,DE,Social,19477,1148087,454532,614
2024-01-08,2024-01-08,NewYear_24,DE,Display,11286,2739073,611667,101
2024-01-08,2024-01-08,NewYear_24,DE,Search,14963,195919,175633,1248
2024-01-08,2024-01-08,NewYear_24,SA,YouTube,13675,1095951,523081,1714
2024-01-08,2024-01-08,NewYear_24,SA,Social,10658,715237,285203,1427
2024-01-08,2024-01-08,NewYear_24,SA,Display,7608,1921493,415482,232
2024-01-08,2024-01-08,NewYear_24,SA,Search,13284,171796,152857,4349
2024-01-08,2024-01-08,NewYear_24,EG,YouTube,10183,814463,320996,1340
2024-01-08,2024-01-08,NewYear_24,EG,Social,10973,782247,365377,1324
2024-01-08,2024-01-08,NewYear_24,EG,Display,8814,2382294,591654,259
2024-01-08,2024-01-08,NewYear_24,EG,Search,9263,135916,115038,2693
2024-01-15,2024-01-15,NewYear_24,UK,YouTube,21580,1198043,456264,669
2024-01-15,2024-01-15,NewYear_24,UK,Social,24579,1892265,730369,789
2024-01-15,2024-01-15,NewYear_24,UK,Display,8659,2153990,419588,78
2024-01-15,2024-01-15,NewYear_24,UK,Search,23495,342502,304240,2066
2024-01-15,2024-01-15,NewYear_24,DE,YouTube,11823,1050078,394238,362
2024-01-15,2024-01-15,NewYear_24,DE,Social,11605,889621,312206,375
2024-01-15,2024-01-15,NewYear_24,DE,Display,10020,2686555,459553,88
2024-01-15,2024-01-15,NewYear_24,DE,Search,14668,171085,154730,1140
2024-01-15,2024-01-15,NewYear_24,SA,YouTube,11257,592682,291740,1500
2024-01-15,2024-01-15,NewYear_24,SA,Social,12901,1048653,443370,1534
2024-01-15,2024-01-15,NewYear_24,SA,Display,7729,2151472,454525,240
2024-01-15,2024-01-15,NewYear_24,SA,Search,6819,90771,81697,2171
2024-01-15,2024-01-15,NewYear_24,EG,YouTube,16864,1110846,537132,2038
2024-01-15,2024-01-15,NewYear_24,EG,Social,15145,916086,415814,1900
2024-01-15,2024-01-15,NewYear_24,EG,Display,5591,1631322,283143,170
2024-01-15,2024-01-15,NewYear_24,EG,Search,11453,168786,152143,3324
2024-01-22,2024-01-22,NewYear_24,UK,YouTube,21855,1269421,435573,706
2024-01-22,2024-01-22,NewYear_24,UK,Social,18381,1003374,427738,629
2024-01-22,2024-01-22,NewYear_24,UK,Display,8893,2400879,413535,80
2024-01-22,2024-01-22,NewYear_24,UK,Search,15505,190096,172043,1211
2024-01-22,2024-01-22,NewYear_24,DE,YouTube,13256,962936,375597,404
2024-01-22,2024-01-22,NewYear_24,DE,Social,11694,816494,306119,402
2024-01-22,2024-01-22,NewYear_24,DE,Display,15330,4369702,963644,119
2024-01-22,2024-01-22,NewYear_24,DE,Search,27728,293361,246068,2302
2024-01-22,2024-01-22,NewYear_24,SA,YouTube,6548,356822,123786,848
2024-01-22,2024-01-22,NewYear_24,SA,Social,12825,1063214,360331,1541
2024-01-22,2024-01-22,NewYear_24,SA,Display,5559,1168428,236432,160
2024-01-22,2024-01-22,NewYear_24,SA,Search,10892,149383,134275,3217
2024-01-22,2024-01-22,NewYear_24,EG,YouTube,15065,912323,382719,2037
2024-01-22,2024-01-22,NewYear_24,EG,Social,15939,843185,301830,1987
2024-01-22,2024-01-22,NewYear_24,EG,Display,5634,1453815,359650,195
2024-01-22,2024-01-22,NewYear_24,EG,Search,9005,105871,88406,2952
2024-01-29,2024-01-29,NewYear_24,UK,YouTube,10774,954858,435554,358
2024-01-29,2024-01-29,NewYear_24,UK,Social,20654,1379255,599295,651
2024-01-29,2024-01-29,NewYear_24,UK,Display,13063,3072367,548952,116
2024-01-29,2024-01-29,NewYear_24,UK,Search,12389,167850,142646,1039
2024-01-29,2024-01-29,NewYear_24,DE,YouTube,11063,672670,227770,336
2024-01-29,2024-01-29,NewYear_24,DE,Social,15972,1432407,497331,493
2024-01-29,2024-01-29,NewYear_24,DE,Display,13402,2716937,552905,111
2024-01-29,2024-01-29,NewYear_24,DE,Search,22947,235294,211413,1903
2024-01-29,2024-01-29,NewYear_24,SA,YouTube,12250,1038532,492462,1480
2024-01-29,2024-01-29,NewYear_24,SA,Social,7005,438478,186469,895
2024-01-29,2024-01-29,NewYear_24,SA,Display,8705,2580371,487166,296
2024-01-29,2024-01-29,NewYear_24,SA,Search,15116,163596,140530,4439
2024-01-29,2024-01-29,NewYear_24,EG,YouTube,9834,646465,252521,1190
2024-01-29,2024-01-29,NewYear_24,EG,Social,9265,572315,261395,1273
2024-01-29,2024-01-29,NewYear_24,EG,Display,9492,2462695,548938,286
2024-01-29,2024-01-29,NewYear_24,EG,Search,16513,165759,142119,4992
2024-02-05,2024-02-05,Always_On,UK,YouTube,7079,456942,174844,239
2024-02-05,2024-02-05,Always_On,UK,Social,4876,299378,111545,164
2024-02-05,2024-02-05,Always_On,UK,Display,4116,1061143,209440,34
2024-02-05,2024-02-05,Always_On,UK,Search,5471,55482,47678,420
2024-02-05,2024-02-05,Always_On,DE,YouTube,5172,330828,116228,162
2024-02-05,2024-02-05,Always_On,DE,Social,5537,285770,108164,181
2024-02-05,2024-02-05,Always_On,DE,Display,3044,645924,153719,23
2024-02-05,2024-02-05,Always_On,DE,Search,4751,55391,48411,393
2024-02-05,2024-02-05,Always_On,SA,YouTube,2189,180859,84597,298
2024-02-05,2024-02-05,Always_On,SA,Social,3094,268877,98418,386
2024-02-05,2024-02-05,Always_On,SA,Display,1602,469030,98987,52
2024-02-05,2024-02-05,Always_On,SA,Search,3789,40770,36489,1124
2024-02-05,2024-02-05,Always_On,EG,YouTube,2079,143057,70252,251
2024-02-05,2024-02-05,Always_On,EG,Social,2264,138015,49315,306
2024-02-05,2024-02-05,Always_On,EG,Display,3062,733170,145794,89
2024-02-05,2024-02-05,Always_On,EG,Search,3737,54439,48324,1099
2024-02-12,2024-02-12,Always_On,UK,YouTube,6475,384750,146342,206
2024-02-12,2024-02-12,Always_On,UK,Social,6126,441907,168788,203
2024-02-12,2024-02-12,Always_On,UK,Display,2466,632536,111658,22
2024-02-12,2024-02-12,Always_On,UK,Search,5451,75595,68455,461
2024-02-12,2024-02-12,Always_On,DE,YouTube,3734,261638,90375,122
2024-02-12,2024-02-12,Always_On,DE,Social,5385,371425,129013,172
2024-02-12,2024-02-12,Always_On,DE,Display,3414,942440,177023,29
2024-02-12,2024-02-12,Always_On,DE,Search,4943,59318,51719,391
2024-02-12,2024-02-12,Always_On,SA,YouTube,3272,243850,104705,384
2024-02-12,2024-02-12,Always_On,SA,Social,3193,264283,126694,400
2024-02-12,2024-02-12,Always_On,SA,Display,1529,376151,70668,48
2024-02-12,2024-02-12,Always_On,SA,Search,2709,34510,30297,927
2024-02-12,2024-02-12,Always_On,EG,YouTube,5119,285543,107364,658
2024-02-12,2024-02-12,Always_On,EG,Social,4535,372144,126602,536
2024-02-12,2024-02-12,Always_On,EG,Display,1745,352271,62620,49
2024-02-12,2024-02-12,Always_On,EG,Search,2708,35203,31069,820
2024-02-19,2024-02-19,Always_On,UK,YouTube,4713,400085,162981,149
2024-02-19,2024-02-19,Always_On,UK,Social,4220,363122,140094,131
2024-02-19,2024-02-19,Always_On,UK,Display,3816,842006,199826,31
2024-02-19,2024-02-19,Always_On,UK,Search,5241,72606,64211,422
2024-02-19,2024-02-19,Always_On,DE,YouTube,6488,575499,227247,201
2024-02-19,2024-02-19,Always_On,DE,Social,6881,490085,189445,219
2024-02-19,2024-02-19,Always_On,DE,Display,2606,544972,92057,22
2024-02-19,2024-02-19,Always_On,DE,Search,7695,101018,90186,622
2024-02-19,2024-02-19,Always_On,SA,YouTube,2269,180467,72643,287
2024-02-19,2024-02-19,Always_On,SA,Social,2516,206298,96839,302
2024-02-19,2024-02-19,Always_On,SA,Display,2242,472882,108555,72
2024-02-19,2024-02-19,Always_On,SA,Search,2881,42976,38559,834
2024-02-19,2024-02-19,Always_On,EG,YouTube,2393,172319,78361,291
2024-02-19,2024-02-19,Always_On,EG,Social,4880,384632,143462,667
2024-02-19,2024-02-19,Always_On,EG,Display,2010,463198,83755,67
2024-02-19,2024-02-19,Always_On,EG,Search,4656,64411,56315,1450
2024-02-26,2024-02-26,Always_On,UK,YouTube,6842,349379,125590,249
2024-02-26,2024-02-26,Always_On,UK,Social,3939,344904,166248,129
2024-02-26,2024-02-26,Always_On,UK,Display,3695,1031716,239730,30
2024-02-26,2024-02-26,Always_On,UK,Search,5657,64524,56882,506
2024-02-26,2024-02-26,Always_On,DE,YouTube,6165,508023,219450,223
2024-02-26,2024-02-26,Always_On,DE,Social,3359,193062,93978,116
2024-02-26,2024-02-26,Always_On,DE,Display,3385,868791,210887,28
2024-02-26,2024-02-26,Always_On,DE,Search,7610,92408,80063,587
2024-02-26,2024-02-26,Always_On,SA,YouTube,3041,264815,111548,413
2024-02-26,2024-02-26,Always_On,SA,Social,3094,194215,78112,401
2024-02-26,2024-02-26,Always_On,SA,Display,2807,690164,171436,82
2024-02-26,2024-02-26,Always_On,SA,Search,4324,48133,42676,1270
2024-02-26,2024-02-26,Always_On,EG,YouTube,4374,336915,140782,509
2024-02-26,2024-02-26,Always_On,EG,Social,4030,287264,116085,536
2024-02-26,2024-02-26,Always_On,EG,Display,2171,617853,124729,66
2024-02-26,2024-02-26,Always_On,EG,Search,2762,37467,33085,789
2024-03-04,2024-03-04,Always_On,UK,YouTube,5271,282060,113209,177
2024-03-04,2024-03-04,Always_On,UK,Social,6300,511288,200323,202
2024-03-04,2024-03-04,Always_On,UK,Display,3925,1002417,202196,35
2024-03-04,2024-03-04,Always_On,UK,Search,6680,100206,89394,538
2024-03-04,2024-03-04,Always_On,DE,YouTube,3845,202663,72142,122
2024-03-04,2024-03-04,Always_On,DE,Social,6656,516371,230988,226
2024-03-04,2024-03-04,Always_On,DE,Display,4019,960501,198884,36
2024-03-04,2024-03-04,Always_On,DE,Search,5249,55453,47156,431
2024-03-04,2024-03-04,Always_On,SA,YouTube,4968,306141,112766,571
2024-03-04,2024-03-04,Always_On,SA,Social,4807,324114,108786,578
2024-03-04,2024-03-04,Always_On,SA,Display,1590,361299,72338,46
2024-03-04,2024-03-04,Always_On,SA,Search,4653,64142,56809,1380
2024-03-04,2024-03-04,Always_On,EG,YouTube,4715,259437,112045,640
2024-03-04,2024-03-04,Always_On,EG,Social,4381,352049,138868,505
2024-03-04,2024-03-04,Always_On,EG,Display,2117,613677,105501,71
2024-03-04,2024-03-04,Always_On,EG,Search,3812,51940,44136,1170
2024-03-11,2024-03-11,Always_On,UK,YouTube,7055,609769,246151,256
2024-03-11,2024-03-11,Always_On,UK,Social,2922,223868,75217,100
2024-03-11,2024-03-11,Always_On,UK,Display,4212,924820,172807,33
2024-03-11,2024-03-11,Always_On,UK,Search,6130,63754,54044,465
2024-03-11,2024-03-11,Always_On,DE,YouTube,6499,564133,215528,224
2024-03-11,2024-03-11,Always_On,DE,Social,3741,243392,117890,116
2024-03-11,2024-03-11,Always_On,DE,Display,3451,934905,226695,31
2024-03-11,2024-03-11,Always_On,DE,Search,6210,77439,67120,558
2024-03-11,2024-03-11,Always_On,SA,YouTube,2888,172173,61858,329
2024-03-11,2024-03-11,Always_On,SA,Social,3200,273352,117622,441
2024-03-11,2024-03-11,Always_On,SA,Display,1902,479369,92577,58
2024-03-11,2024-03-11,Always_On,SA,Search,4396,65815,54894,1403
2024-03-11,2024-03-11,Always_On,EG,YouTube,3588,284610,125148,448
2024-03-11,2024-03-11,Always_On,EG,Social,3986,307021,108546,461
2024-03-11,2024-03-11,Always_On,EG,Display,2752,807799,187118,83
2024-03-11,2024-03-11,Always_On,EG,Search,3629,41628,37045,1238
2024-03-18,2024-03-18,Always_On,UK,YouTube,4494,327764,127795,137
2024-03-18,2024-03-18,Always_On,UK,Social,3620,199047,82419,112
2024-03-18,2024-03-18,Always_On,UK,Display,3989,1186488,220403,30
2024-03-18,2024-03-18,Always_On,UK,Search,3530,50123,42441,320
2024-03-18,2024-03-18,Always_On,DE,YouTube,4002,332142,132719,121
2024-03-18,2024-03-18,Always_On,DE,Social,6767,605456,289098,235
2024-03-18,2024-03-18,Always_On,DE,Display,2504,728581,125068,18
2024-03-18,2024-03-18,Always_On,DE,Search,3468,51700,43439,280
2024-03-18,2024-03-18,Always_On,SA,YouTube,4484,224716,89862,556
2024-03-18,2024-03-18,Always_On,SA,Social,4683,239047,80343,590
2024-03-18,2024-03-18,Always_On,SA,Display,1757,492644,94163,54
2024-03-18,2024-03-18,Always_On,SA,Search,2181,25488,21539,643
2024-03-18,2024-03-18,Always_On,EG,YouTube,4335,251976,93651,541
2024-03-18,2024-03-18,Always_On,EG,Social,4248,298515,107187,484
2024-03-18,2024-03-18,Always_On,EG,Display,2040,492473,106292,65
2024-03-18,2024-03-18,Always_On,EG,Search,3747,44475,39619,1143
2024-03-25,2024-03-25,Always_On,UK,YouTube,5638,402448,142142,197
2024-03-25,2024-03-25,Always_On,UK,Social,5247,463540,166964,178
2024-03-25,2024-03-25,Always_On,UK,Display,3720,1047942,245828,34
2024-03-25,2024-03-25,Always_On,UK,Search,5954,63223,53481,475
2024-03-25,2024-03-25,Always_On,DE,YouTube,8025,493888,212992,264
2024-03-25,2024-03-25,Always_On,DE,Social,7290,384954,159412,267
2024-03-25,2024-03-25,Always_On,DE,Display,4150,1021238,180999,33
2024-03-25,2024-03-25,Always_On,DE,Search,3750,52238,44910,298
2024-03-25,2024-03-25,Always_On,SA,YouTube,4338,252282,100453,498
2024-03-25,2024-03-25,Always_On,SA,Social,3475,205272,77141,398
2024-03-25,2024-03-25,Always_On,SA,Display,2036,466681,80923,63
2024-03-25,2024-03-25,Always_On,SA,Search,3278,43876,37362,1077
2024-03-25,2024-03-25,Always_On,EG,YouTube,3780,252514,106388,497
2024-03-25,2024-03-25,Always_On,EG,Social,4650,388204,192197,609
2024-03-25,2024-03-25,Always_On,EG,Display,2044,515857,97567,58
2024-03-25,2024-03-25,Always_On,EG,Search,2249,24933,21997,666
2024-04-01,2024-04-01,Always_On,UK,YouTube,7018,414988,142740,220
2024-04-01,2024-04-01,Always_On,UK,Social,5767,461214,175997,180
2024-04-01,2024-04-01,Always_On,UK,Display,2076,464921,88923,16
2024-04-01,2024-04-01,Always_On,UK,Search,4925,53203,48001,421
2024-04-01,2024-04-01,Always_On,DE,YouTube,3362,224787,104990,105
2024-04-01,2024-04-01,Always_On,DE,Social,5913,303241,102519,185
2024-04-01,2024-04-01,Always_On,DE,Display,4082,912934,152817,36
2024-04-01,2024-04-01,Always_On,DE,Search,5520,82423,73540,463
2024-04-01,2024-04-01,Always_On,SA,YouTube,3214,220124,103830,415
2024-04-01,2024-04-01,Always_On,SA,Social,2101,184978,79240,254
2024-04-01,2024-04-01,Always_On,SA,Display,1888,446434,75152,60
2024-04-01,2024-04-01,Always_On,SA,Search,2354,24868,22604,713
2024-04-01,2024-04-01,Always_On,EG,YouTube,4474,306764,115352,528
2024-04-01,2024-04-01,Always_On,EG,Social,2440,159607,60777,279
2024-04-01,2024-04-01,Always_On,EG,Display,3072,725659,142184,93
2024-04-01,2024-04-01,Always_On,EG,Search,2409,26516,23280,700
2024-04-08,2024-04-08,Always_On,UK,YouTube,6018,428637,173920,217
2024-04-08,2024-04-08,Always_On,UK,Social,5750,334374,136007,186
2024-04-08,2024-04-08,Always_On,UK,Display,2873,774474,141790,22
2024-04-08,2024-04-08,Always_On,UK,Search,6376,83535,70795,574
2024-04-08,2024-04-08,Always_On,DE,YouTube,7636,522261,251274,269
2024-04-08,2024-04-08,Always_On,DE,Social,5336,444511,153094,170
2024-04-08,2024-04-08,Always_On,DE,Display,2456,608750,106011,20
2024-04-08,2024-04-08,Always_On,DE,Search,7983,109289,97716,680
2024-04-08,2024-04-08,Always_On,SA,YouTube,4063,350213,159464,547
2024-04-08,2024-04-08,Always_On,SA,Social,2455,162902,59016,337
2024-04-08,2024-04-08,Always_On,SA,Display,1835,409350,85372,59
2024-04-08,2024-04-08,Always_On,SA,Search,2165,25714,21535,642
2024-04-08,2024-04-08,Always_On,EG,YouTube,5071,391010,130531,621
2024-04-08,2024-04-08,Always_On,EG,Social,2266,192011,67155,262
2024-04-08,2024-04-08,Always_On,EG,Display,2493,702187,144882,81
2024-04-08,2024-04-08,Always_On,EG,Search,3769,43296,38918,1257
2024-04-15,2024-04-15,Always_On,UK,YouTube,5854,395771,192177,181
2024-04-15,2024-04-15,Always_On,UK,Social,3468,241840,106097,109
2024-04-15,2024-04-15,Always_On,UK,Display,1861,440199,89893,16
2024-04-15,2024-04-15,Always_On,UK,Search,4386,50787,45601,354
2024-04-15,2024-04-15,Always_On,DE,YouTube,4662,267900,98694,152
2024-04-15,2024-04-15,Always_On,DE,Social,5234,282028,95454,177
2024-04-15,2024-04-15,Always_On,DE,Display,3657,1092037,255108,33
2024-04-15,2024-04-15,Always_On,DE,Search,7454,80340,70362,646
2024-04-15,2024-04-15,Always_On,SA,YouTube,2204,139384,47086,295
2024-04-15,2024-04-15,Always_On,SA,Social,2972,204506,84478,379
2024-04-15,2024-04-15,Always_On,SA,Display,1316,373787,63470,41
2024-04-15,2024-04-15,Always_On,SA,Search,2745,29843,26336,799
2024-04-15,2024-04-15,Always_On,EG,YouTube,5031,299651,118397,670
2024-04-15,2024-04-15,Always_On,EG,Social,3026,226890,83115,402
2024-04-15,2024-04-15,Always_On,EG,Display,1985,462135,83469,63
2024-04-15,2024-04-15,Always_On,EG,Search,2880,31655,28483,905
2024-04-22,2024-04-22,Always_On,UK,YouTube,6609,498945,224846,206
2024-04-22,2024-04-22,Always_On,UK,Social,5832,488356,235058,189
2024-04-22,2024-04-22,Always_On,UK,Display,3775,1017307,208359,28
2024-04-22,2024-04-22,Always_On,UK,Search,6806,73335,62668,521
2024-04-22,2024-04-22,Always_On,DE,YouTube,6823,552357,267373,222
2024-04-22,2024-04-22,Always_On,DE,Social,5313,398088,144652,192
2024-04-22,2024-04-22,Always_On,DE,Display,3992,869547,166884,33
2024-04-22,2024-04-22,Always_On,DE,Search,5032,60813,54286,382
2024-04-22,2024-04-22,Always_On,SA,YouTube,3259,195135,71641,381
2024-04-22,2024-04-22,Always_On,SA,Social,3305,205641,82894,424
2024-04-22,2024-04-22,Always_On,SA,Display,1487,341257,60799,43
2024-04-22,2024-04-22,Always_On,SA,Search,2866,42298,38437,881
2024-04-22,2024-04-22,Always_On,EG,YouTube,4915,282792,125772,663
2024-04-22,2024-04-22,Always_On,EG,Social,2128,129820,56126,251
2024-04-22,2024-04-22,Always_On,EG,Display,2585,611738,115027,78
2024-04-22,2024-04-22,Always_On,EG,Search,4145,59993,51400,1261
2024-04-29,2024-04-29,Always_On,UK,YouTube,6352,318836,158024,194
2024-04-29,2024-04-29,Always_On,UK,Social,6646,569292,197594,209
2024-04-29,2024-04-29,Always_On,UK,Display,3980,1044880,178745,35
